index, Ar.x, Ar.y, Ag.x, Ag.y, InfR.x, InfR.y, InfG.x, InfG.y, Tr.x, Tr.y, Tg.x, Tg.y
4.7301, 1.89876,-0.15987, -0.96157,0.57043, 1.47285,0.08852, -0.47285,-0.08852, 1.46886,0.11492, 0.48103,-0.04060
4.7351, 1.90673,-0.10574, -0.91717,0.63938, 1.48096,0.06730, -0.48096,-0.06730, 1.47817,0.09418, 0.48625,-0.03273
4.7401, 1.91144,-0.05118, -0.86779,0.70495, 1.48824,0.04538, -0.48824,-0.04538, 1.48669,0.07269, 0.49146,-0.02486
4.7451, 1.91286,0.00362, -0.81367,0.76677, 1.49463,0.02278, -0.49463,-0.02278, 1.49437,0.05045, 0.49665,-0.01699
4.7501, 1.91100,0.05846, -0.75511,0.82451, 1.50010,-0.00047, -0.50010,0.00047, 1.50116,0.02749, 0.50183,-0.00912
4.7551, 1.90583,0.11314, -0.69239,0.87783, 1.50458,-0.02435, -0.50458,0.02435, 1.50699,0.00384, 0.50701,-0.00126
4.7601, 1.89738,0.16746, -0.62586,0.92644, 1.50801,-0.04883, -0.50801,0.04883, 1.51182,-0.02048, 0.51219,0.00661
4.7651, 1.88566,0.22122, -0.55587,0.97006, 1.51035,-0.07387, -0.51035,0.07387, 1.51558,-0.04544, 0.51737,0.01447
4.7701, 1.87071,0.27423, -0.48277,1.00843, 1.51154,-0.09943, -0.51154,0.09943, 1.51821,-0.07100, 0.52257,0.02233
4.7751, 1.85257,0.32629, -0.40697,1.04133, 1.51152,-0.12546, -0.51152,0.12546, 1.51965,-0.09711, 0.52778,0.03018
4.7801, 1.83129,0.37721, -0.32888,1.06857, 1.51024,-0.15192, -0.51024,0.15192, 1.51985,-0.12374, 0.53302,0.03802
4.7851, 1.80696,0.42679, -0.24890,1.08998, 1.50766,-0.17875, -0.50766,0.17875, 1.51875,-0.15083, 0.53828,0.04585
4.7901, 1.77964,0.47486, -0.16749,1.10542, 1.50372,-0.20590, -0.50372,0.20590, 1.51629,-0.17833, 0.54358,0.05368
4.7951, 1.74944,0.52123, -0.08507,1.11479, 1.49836,-0.23330, -0.49836,0.23330, 1.51242,-0.20618, 0.54891,0.06149
4.8001, 1.71644,0.56572, -0.00211,1.11803, 1.49155,-0.26090, -0.49155,0.26090, 1.50708,-0.23431, 0.55428,0.06930
4.8051, 1.68078,0.60817, 0.08094,1.11510, 1.48324,-0.28861, -0.48324,0.28861, 1.50023,-0.26265, 0.55970,0.07708
4.8101, 1.64257,0.64841, 0.16362,1.10600, 1.47339,-0.31636, -0.47339,0.31636, 1.49180,-0.29113, 0.56518,0.08486
4.8151, 1.60194,0.68630, 0.24547,1.09075, 1.46195,-0.34407, -0.46195,0.34407, 1.48176,-0.31967, 0.57071,0.09261
4.8201, 1.55904,0.72167, 0.32603,1.06944, 1.44890,-0.37166, -0.44890,0.37166, 1.47007,-0.34818, 0.57630,0.10035
4.8251, 1.51403,0.75439, 0.40486,1.04216, 1.43419,-0.39904, -0.43419,0.39904, 1.45667,-0.37657, 0.58196,0.10807
4.8301, 1.46706,0.78434, 0.48151,1.00904, 1.41781,-0.42611, -0.41781,0.42611, 1.44155,-0.40475, 0.58770,0.11577
4.8351, 1.41830,0.81139, 0.55553,0.97025, 1.39972,-0.45278, -0.39972,0.45278, 1.42465,-0.43261, 0.59351,0.12344
4.8401, 1.36794,0.83544, 0.62652,0.92600, 1.37992,-0.47893, -0.37992,0.47893, 1.40597,-0.46006, 0.59940,0.13108
4.8451, 1.31615,0.85638, 0.69406,0.87652, 1.35838,-0.50447, -0.35838,0.50447, 1.38548,-0.48696, 0.60538,0.13870
4.8501, 1.26313,0.87413, 0.75777,0.82206, 1.33510,-0.52928, -0.33510,0.52928, 1.36316,-0.51322, 0.61146,0.14628
4.8551, 1.20907,0.88861, 0.81727,0.76294, 1.31008,-0.55325, -0.31008,0.55325, 1.33900,-0.53871, 0.61763,0.15384
4.8601, 1.15417,0.89976, 0.87222,0.69945, 1.28333,-0.57627, -0.28333,0.57627, 1.31302,-0.56331, 0.62391,0.16135
4.8651, 1.09864,0.90753, 0.92230,0.63196, 1.25487,-0.59820, -0.25487,0.59820, 1.28520,-0.58689, 0.63029,0.16883
4.8701, 1.04268,0.91187, 0.96720,0.56082, 1.22470,-0.61893, -0.22470,0.61893, 1.25557,-0.60931, 0.63679,0.17626
4.8751, 0.98652,0.91277, 1.00666,0.48645, 1.19287,-0.63832, -0.19287,0.63832, 1.22415,-0.63044, 0.64341,0.18364
4.8801, 0.93035,0.91021, 1.04044,0.40924, 1.15941,-0.65626, -0.15941,0.65626, 1.19098,-0.65016, 0.65015,0.19098
4.8851, 0.87439,0.90419, 1.06834,0.32963, 1.12436,-0.67262, -0.12436,0.67262, 1.15609,-0.66830, 0.65702,0.19826
4.8901, 0.81886,0.89472, 1.09017,0.24806, 1.08779,-0.68725, -0.08779,0.68725, 1.11954,-0.68474, 0.66403,0.20549
4.8951, 0.76397,0.88183, 1.10579,0.16501, 1.04977,-0.70004, -0.04977,0.70004, 1.08139,-0.69933, 0.67117,0.21265
4.9001, 0.70993,0.86556, 1.11510,0.08093, 1.01036,-0.71085, -0.01036,0.71085, 1.04172,-0.71194, 0.67846,0.21975
4.9051, 0.65695,0.84596, 1.11803,-0.00369, 0.96966,-0.71956, 0.03034,0.71956, 1.00062,-0.72241, 0.68589,0.22677
4.9101, 0.60523,0.82310, 1.11454,-0.08836, 0.92777,-0.72604, 0.07223,0.72604, 0.95817,-0.73061, 0.69348,0.23372
4.9151, 0.55499,0.79706, 1.10463,-0.17260, 0.88479,-0.73016, 0.11521,0.73016, 0.91450,-0.73640, 0.70123,0.24059
4.9201, 0.50641,0.76792, 1.08835,-0.25593, 0.84084,-0.73181, 0.15916,0.73181, 0.86972,-0.73965, 0.70913,0.24737
4.9251, 0.45969,0.73580, 1.06576,-0.33786, 0.79605,-0.73087, 0.20395,0.73087, 0.82397,-0.74023, 0.71721,0.25405
4.9301, 0.41501,0.70080, 1.03699,-0.41790, 0.75057,-0.72723, 0.24943,0.72723, 0.77739,-0.73801, 0.72545,0.26064
4.9351, 0.37256,0.66306, 1.00219,-0.49560, 0.70456,-0.72078, 0.29544,0.72078, 0.73016,-0.73288, 0.73387,0.26712
4.9401, 0.33250,0.62272, 0.96153,-0.57049, 0.65816,-0.71144, 0.34184,0.71144, 0.68243,-0.72471, 0.74248,0.27348
4.9451, 0.29500,0.57992, 0.91524,-0.64214, 0.61157,-0.69911, 0.38843,0.69911, 0.63440,-0.71342, 0.75126,0.27972
4.9501, 0.26020,0.53482, 0.86357,-0.71010, 0.56496,-0.68371, 0.43504,0.68371, 0.58627,-0.69891, 0.76023,0.28584
4.9551, 0.22826,0.48760, 0.80682,-0.77398, 0.51854,-0.66517, 0.48146,0.66517, 0.53824,-0.68110, 0.76939,0.29182
4.9601, 0.19930,0.43843, 0.74529,-0.83339, 0.47250,-0.64344, 0.52750,0.64344, 0.49054,-0.65992, 0.77875,0.29765
4.9651, 0.17345,0.38750, 0.67934,-0.88797, 0.42707,-0.61848, 0.57293,0.61848, 0.44339,-0.63531, 0.78830,0.30333
4.9701, 0.15082,0.33500, 0.60934,-0.93739, 0.38247,-0.59025, 0.61753,0.59025, 0.39706,-0.60724, 0.79805,0.30884
4.9751, 0.13150,0.28114, 0.53569,-0.98134, 0.33893,-0.55874, 0.66107,0.55874, 0.35178,-0.57568, 0.80801,0.31419
4.9801, 0.11558,0.22612, 0.45882,-1.01955, 0.29670,-0.52395, 0.70330,0.52395, 0.30782,-0.54062, 0.81817,0.31935
4.9851, 0.10313,0.17017, 0.37917,-1.05177, 0.25601,-0.48589, 0.74399,0.48589, 0.26545,-0.50209, 0.82854,0.32431
4.9901, 0.09421,0.11349, 0.29720,-1.07781, 0.21712,-0.44460, 0.78288,0.44460, 0.22495,-0.46010, 0.83911,0.32907
4.9951, 0.08887,0.05631, 0.21340,-1.09748, 0.18029,-0.40014, 0.81971,0.40014, 0.18659,-0.41473, 0.84990,0.33362
